"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
2021-08-24,"growth_rate",NA,"estimate",-0.0580873752898586,-0.0625360263234319,0.0279860028011198,-0.115846317319425,-0.0790969935908439,-0.0658463229329194,-0.0513911347807527,-0.0418089802470556,-0.0244588466923746
2021-08-25,"growth_rate",NA,"estimate",-0.081058256991947,-0.0851761900281955,0.0326463095770047,-0.144515962145968,-0.106936357111526,-0.090825386720916,-0.0713760837450516,-0.059396828692007,-0.0401617850323053
2021-08-26,"growth_rate",NA,"estimate",-0.0993666915083473,-0.102073710622958,0.0356558831385141,-0.16493746609359,-0.127648140226669,-0.110167875311916,-0.0883366666823482,-0.0732859007102142,-0.0508315760326669
2021-08-27,"growth_rate",NA,"estimate",-0.112925065464008,-0.11383822870658,0.0368408842647374,-0.177048047256646,-0.141102128796204,-0.123468328268277,-0.101334512099709,-0.0840088673865488,-0.0584377026566733
2021-08-28,"growth_rate",NA,"estimate",-0.121125938483814,-0.120982817646828,0.0363520165551832,-0.180960798377762,-0.148513385803506,-0.131601769173152,-0.110263147429667,-0.0922757004837826,-0.0631584185046378
2021-08-29,"growth_rate",NA,"estimate",-0.125264266276403,-0.123928481571958,0.0344014547562491,-0.179520088855478,-0.149796750295448,-0.134619902762515,-0.114950101729946,-0.09788926808015,-0.0670391945932848
2021-08-30,"growth_rate",NA,"estimate",-0.125602307056184,-0.12302987313642,0.0312417991319804,-0.171902717819858,-0.145819490877584,-0.133713460831863,-0.116410850559286,-0.100467759077706,-0.0695784203347216
2021-08-31,"growth_rate",NA,"estimate",-0.120986628029072,-0.118617633600754,0.0272499340863801,-0.160652855978625,-0.138209051011884,-0.127714435012463,-0.113768306373256,-0.100250404099212,-0.0701362805031851
2021-09-01,"growth_rate",NA,"estimate",-0.112871919652622,-0.111051714252673,0.0231052435771201,-0.146755819615687,-0.12681447236178,-0.118242058914495,-0.107019389823615,-0.0960906527048078,-0.0696668203075632
2021-09-02,"growth_rate",NA,"estimate",-0.101429310455321,-0.100776247813972,0.0200146493069856,-0.132749941719054,-0.114363459415571,-0.106623852944435,-0.0967084598380169,-0.0876220146513446,-0.0662066020151078
2021-09-03,"growth_rate",NA,"estimate",-0.089410779564742,-0.0883610090455459,0.0194592410454908,-0.118666372235235,-0.10180205968819,-0.0941736925636477,-0.0842887719076996,-0.075703777020489,-0.0559408682010212
2021-09-04,"growth_rate",NA,"estimate",-0.0767635635492613,-0.0745111298251328,0.021728077183944,-0.105882370206185,-0.0893447689834017,-0.0817731643631831,-0.0714507409897645,-0.0629159387239122,-0.0364015263229112
2021-09-05,"growth_rate",NA,"estimate",-0.0642640052625311,-0.0600309964525055,0.0253861785781227,-0.0932437070051848,-0.077137375830943,-0.0694185159413368,-0.0587501736572852,-0.0483513647221977,-0.0104073697659241
2021-09-06,"growth_rate",NA,"estimate",-0.0520000636927315,-0.0457427709140172,0.0287980849518043,-0.0818332794873764,-0.0656238092267996,-0.057450690262655,-0.0455321040862964,-0.0322043845490296,0.0115054268521291
2021-09-07,"growth_rate",NA,"estimate",-0.0391384314413419,-0.0323796810053572,0.0309661089866691,-0.0705899135529839,-0.0550193979075168,-0.0459576959061671,-0.0316733750702726,-0.0153197313052293,0.0288295732762286
2021-09-08,"growth_rate",NA,"estimate",-0.0270148028914251,-0.0204874928135206,0.0315278001609946,-0.0610996976463782,-0.0445775915574317,-0.0345374574814663,-0.017927609140363,-0.00114087035003493,0.0402358853393577
2021-09-09,"growth_rate",NA,"estimate",-0.0152949382852546,-0.0103651069110791,0.030617217610264,-0.0514029064833589,-0.0343910446844037,-0.0235869830862288,-0.00620706242020984,0.00947944368313662,0.0451107610148931
